id,title,keyword,time_span,region_span,purchase_type,price,detail_url,list_page,data_intro,data_indicators
2322,1223 全量工商企业信息（34个维度200个指标，1989-2022）,工商企业信息,1989-2022年,企业,单独购买,6999数据元,https://www.ppmandata.cn/trade/detail?id=2322,63,数据皮皮侠团队为大家分享一份2023年9月22日最新更新的工商企业信息数据，供大家研究使用。,统一社会信用代码 | 主体名称、统一社会信用代码 | 经营异常 | 统一社会信用代码、列入决定机关、列入日期、列入经营异常名录原因、移出决定机关、移出日期、移出经营异常名录原因 | 开庭公告 | 统一社会信用代码、开庭日期、案号、案由、案件身份、审理法院 | 工商注册 | 统一社会信用代码、公司名、注册资本、实缴资本、法定代表人、经营状态、曾用名、所属行业、纳税人识别号、工商注册号、组织机构代码、登记机关、审核/年检日期、成立时间、企业类型、营业期限、行政区划、省份code、注册地址、经营范围 | 分支机构 | 统一社会信用代码、企业名称、负责人、成立日期、状态 | 资质证书 | 统一社会信用代码、发证日期、证书类型、产品名称、证书编号、截止日期 | 变更记录 | 统一社会信用代码、变更日期、变更项目、变更后、变更前 | 客户 | 统一社会信用代码、客户、销售占比、销售金额、报告期、数据来源、关联关系 | 一般纳税人 | 统一社会信用代码、纳税人名称、纳税人识别号、纳税人资格类型、主管税务机关、有效期止 | 软件著作权 | 登记号、分类号、软件全称、软件简称、版本号、著作权人、首次发表日期、登记日期、数据所属省份、状态、统一社会信用代码 | 主要人员 | 统一社会信用代码、姓名、性别、职务 | 失信被执行人 | 统一社会信用代码、失信被执行人ID、执行法院、案号、履行状态、立案日期、执行依据文号 | 邮箱 | 统一社会信用代码、联系方式、来源 | 扩展信息 | 统一社会信用代码、纳税人资质、人员规模、参保人数 | 企业业务 | 统一社会信用代码、产品名称、成立日期、当前融资轮次、产品标签、所属地、产品介绍 | 网站备案 | 统一社会信用代码、域名、首页地址、备案号、网站名称、审核日期 | 进出口信用 | 统一社会信用代码、注册海关、行业种类、经营类别、注册日期 | 对外投资 | 统一社会信用代码、被投资企业、被投资企业法人代表、成立日期、认缴金额、投资占比、状态 | 竞品信息 | 统一社会信用代码、产品名称、当前融资轮次、估值、成立日期、产品标签、所属地、简介、所属公司 | 行政许可 | 统一社会信用代码、许可机关、许可内容、许可名称、行政许可证号、有效期自、有效期至 | 商标信息 | 统一社会信用代码、商标名称、注册号、期号、原文 | 微博 | 统一社会信用代码、头像、微博昵称、微博链接、简介 | 年报 | 统一社会信用代码、发布日期、年报 | 专利信息 | 统一社会信用代码、法律状态、专利名称、专利类型、公布日期、申请公布号 | 行政处罚 | 统一社会信用代码、处罚日期、决定文书号、处罚事由、处罚结果、处罚单位、数据来源 | 融资历程 | 披露日期、交易金额、融资轮次、估值、比例、投资方、新闻来源、统一社会信用代码 | 股东信息 | 统一社会信用代码、发起人/股东、未知、实际出资额、认缴出资额、持股比例 | 股权冻结 | 统一社会信用代码、被执行人、股权数额、执行通知文书号、类型/状态、html原文 | 供应商 | 统一社会信用代码、供应商、采购占比、采购金额、报告期、数据来源、关联关系 | 税务评级 | 统一社会信用代码、评价年度、纳税信用级别（A、B、M、C、D 五级）【A级】年度评价指标得分、类型、纳税人识别号、评价单位 | 固定电话 | 统一社会信用代码、联系方式、来源 qcc | 公众号 | 统一社会信用代码、主体公司、二维码、微信公众号、功能介绍、微信公众号logo、微信公众号名称 | 作品著作权 | 统一社会信用代码、作品名称、登记日期、登记号、作品类别 （F：美术，G：摄影，A：文字）
2321,,数字化转型、供应链,2012-2019年,上市公司,,,https://www.ppmandata.cn/trade/detail?id=2321,63,数据皮皮侠团队为大家分享一份2023年9月21日最新更新的论文《企业数字化转型的信息溢出效应——基于供应链视角的经验证据》的复现数据，供大家研究使用。,数字化转型 | 牛鞭效应 | 企业经营业绩 | 两职合一 | 公司规模 | 上游企业供需偏离度 | 客户集中度 | 外部风险及不确定性 | 股权集中度 | 应收账款周转天数 | 应付账款周转天数 | 存货周转天数
2320,1221 乡村振兴数据库1.0版,乡村振兴,2000-2022年,全国、省、市农村,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=2320,63,数据皮皮侠团队为大家分享一份2023年9月20日最新更新的乡村振兴数据库1.0，供大家研究使用。,中国农村统计年鉴面板（1000+指标） | 省级、地级市农村面板数据 | 农村固定观察点面板数据 | 农业碳排放 | 农村恩格尔系数 | 土地流转率 | 农产品进出口额（万美元、亿人民币） | 乡村振兴指数 | 农村平均受教育年限 | 城乡收入差距 | 农村贫困率 | 农产品产量 | 城镇恩格尔系数 | 小型拖拉机数量(台) | 小型拖拉机动力(万千瓦) | 进口额(亿人民币) | 大中型拖拉机配套农具(部) | 进口额(万美元) | 小型拖拉机配套农具(部) | 出口额(万美元) | 农用排灌电动机数量(台) | 出口额(亿人民币) | 农用排灌电动机动力(万千瓦) | 农用排灌柴油机数量(台) | 农用排灌柴油机动力(万千瓦) | 乡镇数(个) | 联合收割机数量(台) | 乡数(个) | 联合收割机动力(万千瓦) | 镇数(个) | 机动脱粒机数量(台) | 村民委员会数(个) | 渔用机动船数量(艘) | 乡村户数(万户) | 农用复合肥施用折纯量(万吨) | 乡村人口(万人) | 乡村办水电站个数(个) | 乡村从业人员(万人) | 乡村办水电站装机容量(万千瓦) | 乡村男性从业人员(万人) | 农村用电量(亿千瓦小时) | 乡村女性从业人员(万人) | 农村水电建设本年完成投资额(万元) | 农林牧渔业从业人员(万人) | 农村发电设备容量(千瓦) | 农林牧渔业总产值(亿元) | 农村新增发电设备容量(千瓦) | 农业总产值(亿元) | 农村在建电站规模(千瓦) | 林业总产值(亿元) | 农村当年新开工电站规模(千瓦) | 牧业总产值(亿元) | 农村发电量(万千瓦时) | 渔业总产值(亿元) | 水库数(座) | 农林牧渔业总产值指数(上年=100)(%) | 水库总库容量(亿立方米) | 农业总产值指数(上年=100)(%) | 除涝面积(千公顷) | 林业总产值指数(上年=100)(%) | 水土流失治理面积(千公顷) | 牧业总产值指数(上年=100)(%) | 农用柴油使用量(万吨) | 渔业总产值指数(上年=100)(%) | 农药使用量(万吨) | 农林牧渔业增加值(亿元) | 农用塑料薄膜使用量(吨) | 农业增加值(亿元) | 农村居民家庭拥有生产性固定资产原值(元/ 户 ) | 林业增加值(亿元) | 渔用机动船动力(万千瓦) | 牧业增加值(亿元) | 有效灌溉面积(千公顷) | 渔业增加值(亿元) | 农用化肥施用折纯量(万吨) | 农业机械总动力(万千瓦) | 农用氮肥施用折纯量(万吨) | 农用大中型拖拉机数量(台) | 农用磷肥施用折纯量(万吨) | 农用大中型拖拉机动力(万千瓦) | 农用钾肥施用折纯量(万吨)
2319,1220 地级市数字经济政策词频数据（1986-2023）,数字经济、政策,1986～2023年,各地级市,,,https://www.ppmandata.cn/trade/detail?id=2319,63,数据皮皮侠团队为大家分享一份2023年3月25日最新更新的地级市数字经济政策数字科技词频统计数据，供大家研究使用。,智能经济 | 大数据 | 机器人 | 电商 | 数字乡村 | 数据共享 | 智慧经济 | 云服务 | 云计算 | ICT | 区块链 | 智能制造 | 互联网 | 电子政务 | 云技术 | 移动支付 | 云端 | 智慧城市 | 物联网 | 智能化 | 5G | 数据治理 | 线上 | 数字化 | 数字产业 | 数据服务 | 数字经济 | 知识经济 | 数据安全 | 数字产业化
2318,1219 45万观测值！上市公司董事网络关系数据库（2006-2022）,上市公司、董事网络关系,2006-2022年,上市公司,,,https://www.ppmandata.cn/trade/detail?id=2318,64,数据皮皮侠团队为大家分享一份2023年9月18日最新更新的上市公司董事网络关系的数据，供大家研究使用。,Scode[股票代码]-上市公司股票代码 Year[会计年度]-统计董事网络关系的会计年度 Dirid[董事编码]-上市公司的董事编码，可与其他数据库中的高管编码进行匹配 Dirname[董事名称]-上市公司的董事姓名 Indrid_dum[是否独立董事]-董事如果属于独立董事，则取1，否则为0 Degcentrl[程度中心度]-使用Pajek软件计算的董事程度中心度，董事的程度中心度越大意味该董事在网络中就越重要 Clocentrl[接近中心度]-使用Pajek软件计算的董事接近中心度，反映网络中某董事与其他董事之间的接近程度。对于一个董事，他距离其他董事越近，那么它的接近中心度越大 Betcentrl[中介中心度]-使用Pajek软件计算的董事中介中心度，表示一个董事担任其它两个董事之间最短路的桥梁的次数。一个董事充当“中介”的次数越高，它的中介中心度就越大 Struholes[结构洞]-使用Pajek软件计算的董事所占据的结构洞数量，该值越大，表示董事越具有信息优势
2317,,基础设施、数字化,2011-2020年,全国,,,https://www.ppmandata.cn/trade/detail?id=2317,64,数据皮皮侠团队为大家分享一份2023年9月13日最新更新的论文《数字基础设施政策与企业数字化转型：“赋能”还是“负能”》的复现数据，供大家研究使用。,"数字基础设施政策 | 数字基础设施出台政策 | 数字化转型 | 在企业年报中“人工智能技术”“大数据技术”“区块链技术”“云计算技术”“数字技术应用”五类关键词出现频次的基础上，利用其汇总后加1的对数值来衡量企业数字化转型程度 | 企业规模 | 资产员工数的自然对数 | 企业年龄 | 样本所在年份-成立年份 | 资本结构 | 负债总额/资产总额 | 流动比率 | 流动资产/流动负债 | 固定资产比率 | 固定资产净值/资产总计 | 资本密集度 | 资产总计/营业收入 | 盈利能力 | 净利润/资产总计 | 企业现金量 | 货币资金/总资产 | 两职合一 | 总经理和董事长为同一人时取值为1,否则取值为0 | 股权集中度 | 前十大股东持股比例 | 第三产业占比 | 第三产业产值/GDP | 经济发展水平 | 地区GDP的对数值 | 金融发展水平 | 金融机构贷款总额/GDP"
2316,,省市区县数据库,1990-2022年（部分依据国家统计局发布信息更新到2022年，以实际收到的数据为准）,全国各省市区县,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=2316,64,本数据汇集全国31个省、300左右的城市、3000左右区县数千个指标。通过它您可以全面了解中国各省市区县经济情况，是进行宏观经济研究的必备参考资料。数据统计整理1990年至2022年，对比国家统计局、地方统计局、全国各省、城市、县域统计年鉴，进行完善，然后对获得的面板数据进行人工抽样验证确保数据的准确性。除了保留原始版本数据还有线性插值（线性趋势对中间缺失进行填充）和ARIMA填补版本（时间趋势对剩余缺失进行预测）。,中国省级数据库1.0部分指标 | 行政区划代码 地区 长江经济带 经度 纬度 年份 地级区划数个 地级市数个 县级区划数个 市辖区数个 县级市数个 县数个 自治县数个 乡镇级区划数个 镇数个 乡数个 街道办事处个 各产业（企业）单位法人单位数个 地区生产总值亿元 各产业生产总值增加值 城乡消费 年末常住人口万人 城镇人口万人 乡村人口万人 人口出生率 人口死亡率 人口自然增长率 平均预期寿命岁 各行业就业人员及工资 地方财政情况、居民消费情况 快递量万件 国内同城快递量万件 社会消费品零售总额亿元 限额以上批发和零售业企业资产亿元 限额以上批发和零售业企业流动资产亿元 限额以上批发和零售业企业固定资产亿元 普通高等学校招生报名情况 在职人员攻读博士硕士学位情况 规模以上工业企业RD人员、经费及专利申请 公共设施、社会福利、医疗等相关指标 | 中国城市数据库1.0部分指标 | 地区生产总值万元 第一产业增加值万元 第二产业增加值万元 第三产业增加值万元 第一产业增加值占GDP比重 第二产业增加值占GDP比重 第三产业增加值占GDP比重 人均地区生产总值元 户籍人口万人 城镇户籍人口万人 非农业人口数万人 年末总户数万户 出生人口人 死亡人口人 自然增长率 常住人口 城镇常住人口万人 年末单位从业人员数万人 城镇私营和个体从业人员数人 年末城镇登记失业人员数人 各产业从业人员万人 年末金融机构各项贷款余额万元 年末金融机构存款余额万元 城乡居民储蓄年末余额万元 各阶段学校数所 各阶段教师数人 各阶段学生数人 RD人员人 RD内部经费支出万元 专利申请数件 专利授权数件 发明专利授权数件 工业废水排放量万吨等环境指标、医疗保险相关指标 | 中国区县数据库1.0部分指标 | 地区生产总值万元 各产业增加值万元 农业增加值万元 房地产开发投资完成额万元 住宅开发投资完成额万元 社会消费品零售总额万元 限额以上批发零售贸易业商品销售总额万元 限额以上批发零售贸易企业数个 当年新签项目个数个 当年合同外资金额万美元 当年实际使用外资金额万美元 地方财政收入支出万元 科学支出万元 教育支出万元 年末金融机构各项贷款余额万元 年末金融机构存款余额万元 城乡居民储蓄年末余额万元 公园绿地面积公顷 人均绿地面积平方米 建成区绿化覆盖面积公顷 建成区绿化覆盖率 行政区域土地面积平方公里 乡及镇个数个 乡个数个 镇个数个 街道办事处个数个 村民委员会个数个 年末总户数户 乡村户数户 年末总人口万人 乡村人口万人 户籍人口数万人 各产业从业人员数 农业机械总动力万千瓦特 固定电话用户户 移动电话用户数户 宽带接入用户数户 城镇单位在岗职工平均工资元 城镇居民人均可支配收入元 数据来源 农村居民人均可支配收入元 医院卫生院床位数床 医院和卫生院卫生人员数_卫生技术人员人 医院和卫生院卫生人员数_执业医师人 各种社会福利收养性单位数个 各种社会福利收养性单位床位数床 全社会用电量万千瓦时 城乡居民生活用电量万千瓦时 废气中氮氧化物排放量吨 废气中烟尘排放量吨 工业废气中二氧化硫排放量吨 艺术表演场馆数_剧场影剧院个 公共图书馆总藏量千册 体育场馆机构数个
2315,1216 【数量经济技术经济研究】经济政策不确定性与企业数字化战略：效应与机制,经济政策、企业数字化,2011-2021年,上市公司,,,https://www.ppmandata.cn/trade/detail?id=2315,64,数据皮皮侠团队为大家分享一份2023年9月13日最新更新的论文《经济政策不确定性与企业数字化战略：效应与机制》的复现数据，供大家研究使用。,"数字化转型 | 数字化相关词频占比×100 | 经济政策不确定性 | 经济政策不确定性指数的年度算术平均值/100 | 企业规模 | 资产总额的自然对数 | 资产负债率 | 负债总额/资产总额 | 盈利能力 | 净利润/净资产 | 现金流 | 经营活动现金流净额/总资产 | 股权集中度 | 第一大股东持股比例 | 独立董事占比 | 独立董事人数/董事会总人数 | 投资机会 | 流通市值/资产总额 | 两职合一 | 总经理和董事长为同一人时取值为1,否则取值为0 | 产权性质 | 企业为国企时取值为1,否则取值为0 | 经济增长 | 人均GDP的增长率 | 货币供应 | 货币供应增长率"
2314,1215 中国新能源汽车 & 公共充电桩数据合集（2002-2023）,新能源、充电桩,新能源汽车数据集：2002-2023年（不同数据时间跨度有差异，详见数据合集）；公共充电桩：2020.5-2023.1,全国,,,https://www.ppmandata.cn/trade/detail?id=2314,56,一、“新能源”发文趋势和主题分布 今天数据皮皮侠团队为大家分享一份2024年2月17日最新更新的中国新能源汽车&公共充电桩数据合集，供大家研究使用。,1 | 序号 | 2 | 统计类型 | 3 | 制造厂 | 4 | 车型 | 5 | 车型大类 | 6 | 数据日期 | 7 | 当期值 | 8 | 累计值 | 9 | 去年同期累计值 | 10 | 当期同比 | 11 | 当期环比 | 12 | 累积同比 | 13 | 市占率 | 14 | 车型细分 | 15 | 燃料类型 | 16 | 17 | 行政区划代码 | 18 | 地区 | 19 | 支付交易笔数_公司名称 | 20 | 支付交易金额_公司名称 | 21 | 支付交易卡数_公司名称 | 22 | 销量_纯电动汽车_合计 | 23 | 销量_纯电动汽车_国家 | 24 | 保有量_插电式混合动力汽车_合计 | 25 | 保有量_插电式混合动力汽车_国家 | 26 | 市场份额_电动汽车_合计 | 27 | 市场份额_电动汽车_国家 | 28 | 公共类充电桩数量_全国 | 29 | 公共类充电桩数量_地区 | 30 | 产量_动力电池_合计 | 31 | 产量_动力电池_三元材料_当期值 | 32 | 产量_动力电池_三元材料_累计值 | 33 | 产量_动力电池_磷酸铁锂_当期值 | 34 | 产量_动力电池_磷酸铁锂_累计值 | 35 | 产量_动力电池_锰酸锂_当期值 | 36 | 产量_动力电池_锰酸锂_累计值 | 37 | 产量_动力电池_钛酸锂_当期值 | 38 | 产量_动力电池_钛酸锂_累计值 | 39 | 中原内配_专利数量_发明授权 | 40 | 银轮股份_专利数量_发明授权
2313,,专利引用、创新投入、创新产出、创新质量与创新效率,2007-2022年,全国,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=2313,64,数据皮皮侠团队为大家分享一份2023年9月12日最新更新的企业创新数据大合集，供大家研究使用。,专利引用 | 各年被引次数 | 各年他引次数 | 创新投入 | 公司年度研发出占总资产的比例 | 公司年度研发出占营业收入的比例 | 研发支出与上期总资产之比 | 研发支出与上期营业收入之比 | 创新投入增长 | 研发人员数量占比(%) | 创新产出 | 发明专利、实用新型和外观设计专利的总申请量 | 发明专利申请量 | 实用新型和外观设计专利的总申请量 | 发明专利、实用新型和外观设计专利的总授予量 | 发明专利授予量 | 实用新型和外观设计专利的总授予量 | 创新效率 | 创新效率，发明专利、实用新型和外观设计专利的总申请量加上1的自然对数/ln(1+研发支出) | 创新效率，发明专利、实用新型和外观设计专利的总申请量加上1的自然对数，3种专利的权重按照3:2:1进行取值/ln(1+研发支出)计算 | 创新质量 | 整体创新质量 | 平均创新质量
2309,,专利转让,1985-2021年,全国各省市,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=2309,64,数据皮皮侠团队为大家分享一份2023年9月7日最新更新的1985-2021年专利转让数据，供大家研究使用。,企业组织机构代码 | 企业名称 | 注册资本 | 实缴资本 | 纳税人识别号 | 法定代表人 | 企业状态 | 所属行业 | 来源网站 | 统一社会信用代码 | 工商注册号 | 组织机构代码 | 登记机关 | 注册日期 | 核准日期 | 企业类型 | 注册所在地 | 地区编码 | 详细地址
2307,1208 全国各省市环境规制强度与绿色专利匹配数据（2000-2021）,环境规制、绿色专利,2000-2021年,全国各省市,,,https://www.ppmandata.cn/trade/detail?id=2307,64,数据皮皮侠团队为大家分享一份2023年9月6日最新更新的全国各省市环境规制强度与绿色专利匹配数据，供大家研究使用。,——
2306,,经济政策不确定性指数,1995.1-2023.7,全球24个国家（含中国）,,,https://www.ppmandata.cn/trade/detail?id=2306,64,数据皮皮侠团队为大家分享一份2023年9月5日最新更新的全球经济政策不确定性指数数据大合集，供大家研究使用。,——
2303,1204 新三板上市公司数据库1.0（2008-2022）,“新三板”、上市公司,2008-2022年,全国,,,https://www.ppmandata.cn/trade/detail?id=2303,64,数据皮皮侠团队为大家分享一份2023年9月1日最新更新的新三板上市公司数据，供大家研究使用。,——
2302,1203 “宽带中国”城市试点与专利匹配数据（2010-2021）,宽带中国,2010-2021年,全国各地级市,,,https://www.ppmandata.cn/trade/detail?id=2302,64,数据皮皮侠团队为大家分享一份2023年8月31日最新更新的匹配了的“宽带中国”试点城市名单与城市专利申请及授权数量数据，供大家研究使用。,——
2301,1202 政府采购合同公告明细数据（1996.06-2024.03）,政府采购合同,1996.06-2024.03,全国,单独购买,6999数据元,https://www.ppmandata.cn/trade/detail?id=2301,53,《“十四五”规划和2035年远景目标纲要》指出，要“完善技术创新市场导向机制，强化企业创新主体地位，促进各类创新要素向企业集聚，形成以企业为主体、市场为导向、产学研用深度融合的技术创新体系”。 创新活动的正外部性与高风险性会导致市场失灵与投资不足的问题，因此政府通常会利用财政支持的方式鼓励企业创新。然而，有学者发现，税收优惠与财政补助等传统供给侧财政手段并没有显著推动企业的发展与创新，甚至在增加财政压力的同时存在扭曲整个社会稀缺资源的有效配置、降低社会的整体福利水平的可能（周亚虹等，2015）。全球经济下行趋势明显，面对日益严峻的财政平衡压力，进一步提高财政支出的效率迫在眉睫。相较于传统财政激励手段，从需求端发力的政府采购应该能够发挥更大的作用，政府以经济主体的形式，通过采购活动不仅可以直接参与市场经济活动、维持政府正常运转，同时还可更好地兼顾政策功能，发挥政府的导向作用（武威和刘国平，2021）。 从现实情况来看，发挥政府采购对创新的财政支持作用已经逐渐成为各国的共识。孙薇和叶初升（2023）研究发现，通过提升预期市场回报、降低研发不确定性和缓解融资约束，政府创新采购显著促进了企业创新。姜爱华等（2022）研究表明，政府采购对支持企业创新发挥了正向激励效应；同时优化营商环境能够显著放大这一正向激励效应。相关成果发表在《经济研究》、《中国工业经济》等顶刊上。 今天数据皮皮侠团队为大家整理了一份最新更新政府采购合同明细数据，供读者进行科研使用。,合同编号 | 合同名称 | 项目编号 | 项目名称 | 采购人_甲方 | 采购人地址 | 采购人联系方式 | 供应商_乙方 | 供应商地址 | 供应商联系方式 | 主要标的名称 | 规格型号或服务要求 | 主要标的数量 | 主要标的单价 | 合同金额_万元 | 履约期限、地点等简要信息 | 采购方式 | 合同签订日期 | 合同公告日期 | 其他补充事宜 | 所属地域 | 所属行业 | 代理机构
2297,1198 第一批到第五批专精特新“小巨人”企业名单（截至2023年8月）,专精特新、“小巨人”企业,截至2023年8月,全国各省市县,,,https://www.ppmandata.cn/trade/detail?id=2297,64,数据皮皮侠团队为大家整理了一份2023年8月28日最新更新的第一批到第五批专精特新小巨人企业名单数据，供读者进行科研使用。,——
2294,1195 全国各省市区县人工智能企业数量数据（2000-2023）,人工智能、企业,2000-2023年,全国各省、市、区县,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=2294,64,数据皮皮侠团队为大家整理了一份2023年8月25日最新更新的2000-2023年的全国各省市县人工智能企业数量数据，供读者进行科研使用。,——
2293,1194 90M分辨率的DEM地形数据,地形,——,全国各省,,,https://www.ppmandata.cn/trade/detail?id=2293,64,数据皮皮侠团队为大家整理了一份2023年8月24日最新更新的90m分辨率的DEM地形数据，供读者进行科研使用。,——
2291,1192 全国省市区县乡镇行政区划边界数据大合集（2015-2023）,行政边界,2015-2023年,全国各省市区县乡镇（含港澳台）,,,https://www.ppmandata.cn/trade/detail?id=2291,64,数据皮皮侠团队为大家整理了一份2023年8月23日最新更新的2015-2023年全国省市区县乡镇行政区划边界数据大合集，供读者进行科研使用。,——
2289,1190 1km分辨率全球夜间灯光数据（2012-2022）,全球夜间灯光,2012-2022,全球,,,https://www.ppmandata.cn/trade/detail?id=2289,64,数据皮皮侠团队为大家整理了一份2023年8月22日最新更新的2012-2022的全球夜间灯光数据（tif格式），供读者进行科研使用。,——
2285,1186 上市公司融资约束KZ、SA、WW、FC指数（2000-2023）,上市公司融资约束KZ、SA、WW、FC指数（2000-2023）,2000-2023,全国各上市公司,,,https://www.ppmandata.cn/trade/detail?id=2285,65,数据皮皮侠团队为大家整理了一份2023年8月20日最新更新的我国各上市公司的融资约束KZ\SA\WW\FC指数，供读者进行科研使用。,
2284,,数字经济、数字化-BD指数、资讯指数、媒体指数,2011.01.01-2023.08.12,全国（含港澳台）,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=2284,64,——,行政区划代码 | 日期 | 地区编码 | 所属地域 | 长江经济带 | 关键词
2283,,许可证、机构设立、退出、失控信息,2007-2023.8,全国,单独购买,2999数据元,https://www.ppmandata.cn/trade/detail?id=2283,65,数据皮皮侠团队为大家整理了一份2023年8月18日最新更新的中国金融机构许可明细数据，供读者进行科研使用。,表名 | 观测值 | 字段 | 机构持有信息 | 227262 | 城市、发证机关、发证日期、批准日期、机构编码、机构名称、机构所在地、机构住所、简称、经度、纬度、流水号、省份、数据类型、业务范围、英文名称、邮政编码 | 机构退出信息 | 31442 | 经度、纬度、流水号、批准日期、省份、数据类型、退出日期、业务范围、英文名称、邮政编码 | 近期机构设立信息 | 2545 | 城市、发证机关、发证日期、机构编码、机构名称、机构所在地、机构住所、简称、经度、纬度、流水号、批准日期、省份、数据类型、业务范围、英文名称、邮政编码 | 失控信息 | 2166
2280,,政府工作报告、环境规制、环境治理,2002-2023,全国各省,单独购买,199数据元,https://www.ppmandata.cn/trade/detail?id=2280,65,近年来，中国环境规制力度不断加大。从“十一五”规划中“单位GDP能耗降低20%”的约束性指标出台，到2013年碳排放权交易试点市场建立，再到2020年“碳达峰”和“碳中和”目标的提出，都概莫如是。“双碳”目标的提出意味着从“十四五”时期开始，中国经济发展将面临更为严格的减排约束。环境规制是国家打赢污染防治攻坚战、推动生态文明建设、助力实现“双碳”目标的手段。 当前，不少学者研究环境规制对企业产品质量、消费者福利（钱学锋等，2023）、城市绿色创新（彭文斌等，2023）、绿色技术创新（杜可等，2023）以及产业结构升级（生延超等，2023）的影响。研究表明，环境规制加强会促进绿色技术创新，提升企业产品质量，提高城市绿色创新水平，促进产业结构升级，推动生态文明建设。相关研究发表在经济学（季刊）、地理科学等期刊上。 数据皮皮侠团队为大家整理了一份2023年8月17日最新更新的中国各省政府环境规制力度、环境治理政策的数据，供读者进行科研使用。,——
2278,1179 全国2000-2022年400+地级市绿色金融指数,能源、环境、绿色金融,2000-2022,全国各地市州、盟、直辖市的区县，共421个,,,https://www.ppmandata.cn/trade/detail?id=2278,63,绿色金融指数是一种衡量金融机构在环境、社会和治理方面表现的指标。它是一种评估金融机构在可持续发展方面的表现的工具，旨在鼓励金融机构在投资和融资活动中更加注重环境和社会责任。绿色金融指数通常包括以下几个方面的指标：信贷、投资、保险、债券、支持、基金、权益等。这些指标可以帮助金融机构评估自身在可持续发展方面的表现，并制定相应的改进计划。 党的十九大明确指出，构建市场导向的绿色技术创新体系，发展绿色金融，壮大节能环保产业、清洁生产产业、清洁能源产业。这意味着绿色金融不仅担负着创造新的经济增长点、提升经济增长潜力的任务，同时发挥着加速经济结构转型、促进经济高质量发展的驱动作用。王馨等（2021）采用双重差分(DID)方法检验了《绿色信贷指引》实施前后、绿色信贷限制行业相对于非绿色信贷限制行业的绿色创新表现。结果表明，《绿色信贷指引》实施后，相对于非绿色信贷限制行业，绿色信贷限制行业的绿色创新表现更加活跃，但绿色创新质量提升不明显。王旭霞等（2023）探究了绿色金融和数字经济对环境污染的影响。研究表明，绿色金融对环境污染同时具有显著的负向空间溢出效应，在引入数字经济作为调节变量时，数字经济能够对绿色金融改善环境污染起到一个有益的补充作用。相关成果发表在《管理世界》等顶刊上。,——
2277,1178 2023年全国A级景区数据,A级景区,2023年,全国范围,,,https://www.ppmandata.cn/trade/detail?id=2277,65,——,景区名称；地址；等级；城市；经度；纬度
2272,1173 上市公司数字化转型程度2000-2023年,数字化转型,2000-2023年,——,单独购买,1999数据元,https://www.ppmandata.cn/trade/detail?id=2272,65,"此数据包含从中国A股上市公司爬取的2000-2023年数字化转型相关的词频，涉及变量193个，数字化转型词频175个。数字化转型是在数字化转化和升级的基础上，对公司核心业务进行涉及管理，以一种新建的商业模式的高层次转型，数字化技术开发和支持能力并且富有活力的商业化模式。数字化转型对于企业在数字经济时代的发展具有重要的意义。 袁淳等（2021）用机器学习方法刻画中国上市企业数字化水平，发现通过降低企业面临的外部交易成本，数字化转型对企业专业化分工具有促进作用。吴非等（2021）基于中国上市企业2007-2018年数据,借助爬虫技术归集企业年报中的""数字化转型""关键词,刻画出企业数字化转型强度，发现企业数字化转型显著提升了股票流动性。",类别、股票代码、股票简称、年报标题、年份、全文-文本总长度、仅中英文-文本总长度、人工智能、商业智能、图像理解、投资决策辅助系统、智能数据分析、智能机器人、机器学习、深度学习、语义搜索、生物识别技术、人脸识别、语音识别、身份验证、自动驾驶、自然语言处理、大数据、数据挖掘、文本挖掘、数据可视化、异构数据、征信、增强现实、混合现实、虚拟现实、云计算等
2270,1171 数字经济领域常见工具变量汇总,数字经济政策、发展水平,1984年&2002-2023年,——,,,https://www.ppmandata.cn/trade/detail?id=2270,65,一、1984年地级市邮电局数、固定电话机数、邮电业务总量、年末人口统计数据 二、全国各地区数字经济工具变量-文本词频统计2002-2023年,一：所属省份、地区、年份、年末总人口数（万人）、年末邮电局数、年末电话机数、年末邮电业务总量（万元）、年末每百万人邮局数、年末每百人固定电话数 二：变量包括：行政区划代码、年份、地区、所属地域、长江经济带、文本总长度、仅中英文-文本总长度、文本总词频-全模式、文本总词频-精确模式 数字经济词汇（陶长琪）：智能制造、智能化、智慧化、智慧城市、云计算、上云、云平台、云服务、大数据、数据安全、数据服务、数据治理、数据共享、工业互联网、物联网、区块链、机器人、5G、数字技术、数字化、数字经济 数字经济词汇（金灿阳）：数字经济、智能经济、信息经济、知识经济、智慧经济、数字化信息、现代信息网络、信息和通信技术、ICT、通信基础设施、互联网、云计算、区块链、物联网、数字化、数字乡村、数字产业、电子商务、5G、数字基础设施、人工智能、电商、大数据、数据化、产业数字化、数字产业化、数据资产化、智慧城市、云服务、云技术、云端、电子政务、移动支付、线上、信息产业、软件、信息基础设施、信息技术、数字生活
